Year,MonthNum,Month,"Branch Name",Cancels,"Contract Value"
2025,6,June,"Springfield - MA",8,7322.00
2025,6,June,"Syracuse - NY",70,57392.70
2025,6,June,"Virginia Beach - VA",69,56407.97
2025,6,June,"Westchester - NY",59,49694.35
2025,7,July,"Albany - NY",54,44111.34
2025,7,July,"Baton Rouge - LA",21,18226.20
2025,7,July,"Bloomington - IL",16,12050.12
2025,7,July,"Boston - MA",87,83159.76
2025,7,July,"Buffalo - NY",75,63566.16
2025,7,July,"Burlington - VT",2,1971.00
2025,7,July,"Chicago North - IL",58,76395.42
2025,7,July,"Chicago South - IL",118,125316.85
2025,7,July,"Corpus Christi - TX",62,42410.25
2025,7,July,"Dallas Fort Worth Northwest - TX",25,16905.96
2025,7,July,"DC West - DC",32,26324.53
2025,7,July,"Evansville - IN",1,802.00
2025,7,July,"Harrisburg - PA",134,112844.53
2025,7,July,"Hartford - CT",130,114020.88
2025,7,July,"Iowa City - IA",9,7315.00
2025,7,July,"Lafayette - LA",17,11598.84
2025,7,July,"Lexington - KY",63,48358.15
2025,7,July,"Long Island - NY",103,94070.13
2025,7,July,"Lubbock - TX",41,28295.91
2025,7,July,"Manchester - NH",57,46495.15
2025,7,July,"McAllen - TX",63,44528.75
2025,7,July,"Midland - TX",98,78711.64
2025,7,July,"New Jersey Central - NJ",26,20376.65
2025,7,July,"Newport News - VA",56,45695.88
2025,7,July,"Northshore - LA",18,12180.58
2025,7,July,"Orchard Park - NY",86,71073.58
2025,7,July,"Orlando West - FL",25,17450.45
2025,7,July,"Oxford - CT",156,143706.75
2025,7,July,"Pensacola - FL",4,3653.00
2025,7,July,"Pittsburgh - PA",43,37217.02
2025,7,July,"Portland - ME",3,900.00
2025,7,July,"Providence - RI",167,144598.50
2025,7,July,"Reno - NV",3,1270.00
2025,7,July,"Rochester - NY",105,89724.95
2025,7,July,"Sioux Falls - SD",3,1811.00
2025,7,July,"South Bend - IN",1,552.00
2025,7,July,"Springfield - MA",8,5699.00
2025,7,July,"Syracuse - NY",68,57540.54
2025,7,July,"Virginia Beach - VA",50,40139.11
2025,7,July,"Westchester - NY",94,82032.89
2025,8,August,"Albany - NY",38,31300.50
2025,8,August,"Baton Rouge - LA",28,21516.68
2025,8,August,"Bloomington - IL",18,13149.61
2025,8,August,"Boston - MA",110,79129.05
2025,8,August,"Buffalo - NY",76,63546.44
2025,8,August,"Burlington - VT",7,3596.00
2025,8,August,"Chicago North - IL",63,42856.01
2025,8,August,"Chicago South - IL",102,82656.15
2025,8,August,"Corpus Christi - TX",54,36308.32
2025,8,August,"Dallas Fort Worth Northwest - TX",17,13574.16
2025,8,August,"DC West - DC",43,28183.97
2025,8,August,"Evansville - IN",2,1759.00
2025,8,August,"Harrisburg - PA",147,107806.98
2025,8,August,"Hartford - CT",194,152063.76
2025,8,August,"Iowa City - IA",7,4467.00
2025,8,August,"Lafayette - LA",27,19394.42
2025,8,August,"Lexington - KY",70,61385.99
2025,8,August,"Long Island - NY",158,137963.02
2025,8,August,"Lubbock - TX",69,48482.17
2025,8,August,"Manchester - NH",53,42846.54
2025,8,August,"McAllen - TX",47,32866.79
2025,8,August,"Midland - TX",88,74425.39
2025,8,August,"New Jersey Central - NJ",37,28697.47
2025,8,August,"Newport News - VA",57,44802.28
2025,8,August,"Northshore - LA",19,14060.30
2025,8,August,"Orchard Park - NY",128,101378.45
2025,8,August,"Orlando West - FL",16,10264.00
2025,8,August,"Oxford - CT",188,168590.07
2025,8,August,"Pensacola - FL",7,4672.00
2025,8,August,"Pittsburgh - PA",85,58844.52
2025,8,August,"Portland - ME",7,4891.00
2025,8,August,"Providence - RI",186,159327.38
2025,8,August,"Reno - NV",3,1913.00
2025,8,August,"Rochester - NY",160,128715.41
2025,8,August,"Sioux Falls - SD",1,690.00
2025,8,August,"South Bend - IN",4,1300.00
2025,8,August,"Spokane - WA",2,950.00
2025,8,August,"Springfield - MA",8,6689.00
2025,8,August,"Syracuse - NY",67,52507.88
2025,8,August,"Virginia Beach - VA",42,33673.81
2025,8,August,"Westchester - NY",91,73857.14
2025,9,September,"Albany - NY",57,42146.98
2025,9,September,"Baton Rouge - LA",36,29285.88
2025,9,September,"Bloomington - IL",22,15817.36
2025,9,September,"Boston - MA",89,81643.29
2025,9,September,"Buffalo - NY",107,81738.80
2025,9,September,"Burlington - VT",4,1909.00
2025,9,September,"Chicago North - IL",92,124327.01
2025,9,September,"Chicago South - IL",113,70287.61
2025,9,September,"Corpus Christi - TX",66,45287.47
2025,9,September,"Dallas Fort Worth Northwest - TX",25,20466.00
2025,9,September,"DC West - DC",45,32476.34
2025,9,September,"Evansville - IN",1,781.00
2025,9,September,"Harrisburg - PA",210,150804.76
2025,9,September,"Hartford - CT",181,129857.11
2025,9,September,"Iowa City - IA",6,2664.00
2025,9,September,"Kennewick - WA",3,1846.00
2025,9,September,"Lafayette - LA",33,23186.24
2025,9,September,"Lexington - KY",73,81853.48
2025,9,September,"Long Island - NY",161,133682.62
2025,9,September,"Lubbock - TX",55,38874.21
2025,9,September,"Manchester - NH",85,56537.22
2025,9,September,"McAllen - TX",48,36225.39
2025,9,September,"Midland - TX",93,83916.96
2025,9,September,"New Jersey Central - NJ",49,36109.84
2025,9,September,"Newport News - VA",52,44277.16
2025,9,September,"Northshore - LA",17,13374.73
2025,9,September,"Orchard Park - NY",137,103951.81
2025,9,September,"Orlando West - FL",36,32619.86
2025,9,September,"Oxford - CT",231,172913.26
2025,9,September,"Pensacola - FL",8,3886.00
2025,9,September,"Pittsburgh - PA",62,41029.74
2025,9,September,"Portland - ME",13,5786.00
2025,9,September,"Providence - RI",228,180461.89
2025,9,September,"Reno - NV",4,2165.00
2025,9,September,"Rochester - NY",150,127937.00
2025,9,September,"Sioux Falls - SD",2,1718.00
2025,9,September,"South Bend - IN",1,670.00
2025,9,September,"Spokane - WA",1,828.00
2025,9,September,"Springfield - MA",12,8526.00
2025,9,September,"Syracuse - NY",97,67294.57
2025,9,September,"Virginia Beach - VA",57,45137.17
2025,9,September,"Westchester - NY",123,89535.59
2025,10,October,"Albany - NY",51,41529.64
2025,10,October,"Baton Rouge - LA",37,36865.31
2025,10,October,"Bloomington - IL",18,22889.52
2025,10,October,"Boston - MA",87,90870.17
2025,10,October,"Buffalo - NY",84,66303.80
2025,10,October,"Burlington - VT",4,2822.00
2025,10,October,"Chicago North - IL",67,55526.93
2025,10,October,"Chicago South - IL",92,66037.82
2025,10,October,"Corpus Christi - TX",54,54273.10
2025,10,October,"Dallas Fort Worth Northwest - TX",24,22311.84
2025,10,October,"DC West - DC",23,16805.90
2025,10,October,"Harrisburg - PA",168,120419.69
2025,10,October,"Hartford - CT",133,116139.65
2025,10,October,"Iowa City - IA",12,4992.00
2025,10,October,"Lafayette - LA",28,18760.35
2025,10,October,"Lexington - KY",63,58452.73
2025,10,October,"Long Island - NY",122,107346.43
2025,10,October,"Lubbock - TX",39,26600.16
2025,10,October,"Manchester - NH",54,51737.42
2025,10,October,"McAllen - TX",78,51378.59
2025,10,October,"Midland - TX",93,70812.89
2025,10,October,"New Jersey Central - NJ",30,21070.32
2025,10,October,"Newport News - VA",41,35124.60
2025,10,October,"Northshore - LA",7,6143.12
2025,10,October,"Orchard Park - NY",130,106844.00
2025,10,October,"Orlando West - FL",23,15731.34
2025,10,October,"Oxford - CT",207,176207.14
2025,10,October,"Pensacola - FL",5,3955.00
2025,10,October,"Pittsburgh - PA",72,57384.68
2025,10,October,"Portland - ME",4,2578.00
2025,10,October,"Providence - RI",195,175163.19
2025,10,October,"Reno - NV",2,1689.00
2025,10,October,"Rochester - NY",82,67802.59
2025,10,October,"Sioux Falls - SD",2,1096.00
2025,10,October,"South Bend - IN",3,1430.00
2025,10,October,"Spokane - WA",1,803.00
2025,10,October,"Springfield - MA",14,7868.00
2025,10,October,"Syracuse - NY",68,71345.59
2025,10,October,"Virginia Beach - VA",50,38661.75
2025,10,October,"Westchester - NY",116,92343.63
2025,11,November,"Albany - NY",39,35117.88
2025,11,November,"Baton Rouge - LA",32,25285.27
2025,11,November,"Bloomington - IL",21,16623.00
2025,11,November,"Boston - MA",62,67383.83
2025,11,November,"Buffalo - NY",74,57713.20
2025,11,November,"Burlington - VT",2,635.00
2025,11,November,"Chicago North - IL",85,71033.73
2025,11,November,"Chicago South - IL",85,71085.25
2025,11,November,"Corpus Christi - TX",34,43146.91
2025,11,November,"Dallas Fort Worth Northwest - TX",19,12553.79
2025,11,November,"DC West - DC",19,14957.36
2025,11,November,"Evansville - IN",3,1885.00
2025,11,November,"Harrisburg - PA",112,90535.74
2025,11,November,"Hartford - CT",127,109429.27
2025,11,November,"Iowa City - IA",12,9445.00
2025,11,November,"Kennewick - WA",6,5766.00
2025,11,November,"Lafayette - LA",12,8986.86
2025,11,November,"Lexington - KY",44,40427.21
2025,11,November,"Long Island - NY",114,115734.34
2025,11,November,"Lubbock - TX",40,29920.49
2025,11,November,"Manchester - NH",42,41276.73
2025,11,November,"McAllen - TX",53,39515.64
2025,11,November,"Midland - TX",93,101693.77
2025,11,November,"New Jersey Central - NJ",35,29173.37
2025,11,November,"Newport News - VA",48,40735.97
2025,11,November,"Northshore - LA",18,11106.10
2025,11,November,"Orchard Park - NY",101,84126.77
2025,11,November,"Orlando West - FL",17,10280.00
2025,11,November,"Oxford - CT",172,150625.38
2025,11,November,"Pensacola - FL",9,6913.00
2025,11,November,"Pittsburgh - PA",37,30086.42
2025,11,November,"Portland - ME",9,6641.00
2025,11,November,"Providence - RI",143,134142.08
2025,11,November,"Reno - NV",2,1068.00
2025,11,November,"Rochester - NY",74,59454.08
2025,11,November,"Sioux Falls - SD",2,1684.00
2025,11,November,"South Bend - IN",6,3309.00
2025,11,November,"Spokane - WA",2,1078.00
2025,11,November,"Springfield - MA",13,11982.00
2025,11,November,"Syracuse - NY",67,58797.21
2025,11,November,"Virginia Beach - VA",51,54866.08
2025,11,November,"Westchester - NY",65,60182.54
2025,12,December,"Albany - NY",38,36731.41
2025,12,December,"Baton Rouge - LA",40,37363.95
2025,12,December,"Bloomington - IL",19,14744.18
2025,12,December,"Boston - MA",65,67066.34
2025,12,December,"Buffalo - NY",57,51358.91
2025,12,December,"Burlington - VT",1,1070.00
2025,12,December,"Chicago North - IL",76,85564.44
2025,12,December,"Chicago South - IL",100,92056.70
2025,12,December,"Corpus Christi - TX",65,46302.05
2025,12,December,"Dallas Fort Worth Northwest - TX",28,21003.51
2025,12,December,"DC West - DC",20,15764.77
2025,12,December,"Evansville - IN",9,5943.00
2025,12,December,"Harrisburg - PA",152,131873.07
2025,12,December,"Hartford - CT",126,117886.17
2025,12,December,"Iowa City - IA",6,3302.00
2025,12,December,"Kennewick - WA",4,3443.00
2025,12,December,"Lafayette - LA",36,42976.58
2025,12,December,"Lexington - KY",71,70240.38
2025,12,December,"Long Island - NY",118,125151.74
2025,12,December,"Lubbock - TX",50,35086.31
2025,12,December,"Manchester - NH",44,45632.71
2025,12,December,"McAllen - TX",60,42337.16
2025,12,December,"Midland - TX",91,76084.86
2025,12,December,"New Jersey Central - NJ",35,31736.50
2025,12,December,"Newport News - VA",37,32640.53
2025,12,December,"Northshore - LA",22,61147.21
2025,12,December,"Orchard Park - NY",116,113893.95
2025,12,December,"Orlando West - FL",25,17489.38
2025,12,December,"Oxford - CT",176,175995.32
2025,12,December,"Pensacola - FL",12,8051.00
2025,12,December,"Pittsburgh - PA",58,52323.75
2025,12,December,"Portland - ME",8,4667.00
2025,12,December,"Providence - RI",172,170976.48
2025,12,December,"Reno - NV",2,1770.00
2025,12,December,"Rochester - NY",129,115419.11
2025,12,December,"Sioux Falls - SD",5,3478.99
2025,12,December,"South Bend - IN",2,1540.00
2025,12,December,"Spokane - WA",1,820.00
2025,12,December,"Springfield - MA",14,11069.00
2025,12,December,"Syracuse - NY",71,69816.07
2025,12,December,"Virginia Beach - VA",43,41114.94
2025,12,December,"Westchester - NY",55,52297.39
2026,1,January,"Albany - NY",40,38473.90
2026,1,January,"Baton Rouge - LA",31,43904.01
2026,1,January,"Bloomington - IL",11,7746.47
2026,1,January,"Boston - MA",63,61373.23
2026,1,January,"Buffalo - NY",53,45479.34
2026,1,January,"Chicago North - IL",107,356543.38
2026,1,January,"Chicago South - IL",70,52460.38
2026,1,January,"Corpus Christi - TX",100,58167.39
2026,1,January,"Dallas Fort Worth Northwest - TX",29,22418.43
2026,1,January,"DC West - DC",25,22466.91
2026,1,January,"Evansville - IN",1,803.00
2026,1,January,"Harrisburg - PA",89,71952.74
2026,1,January,"Hartford - CT",98,92890.52
2026,1,January,"Iowa City - IA",8,7978.00
2026,1,January,"Lafayette - LA",34,24670.67
2026,1,January,"Lexington - KY",39,32044.23
2026,1,January,"Long Island - NY",81,82719.62
2026,1,January,"Lubbock - TX",64,57480.47
2026,1,January,"Manchester - NH",38,48761.43
2026,1,January,"McAllen - TX",75,41311.02
2026,1,January,"Midland - TX",154,102092.75
2026,1,January,"New Jersey Central - NJ",40,42868.35
2026,1,January,"Newport News - VA",40,34306.83
2026,1,January,"Northshore - LA",21,18310.04
2026,1,January,"Orchard Park - NY",86,77944.02
2026,1,January,"Orlando West - FL",26,15815.40
2026,1,January,"Oxford - CT",137,138918.79
2026,1,January,"Pensacola - FL",11,7097.00
2026,1,January,"Pittsburgh - PA",43,46403.43
2026,1,January,"Portland - ME",6,4725.00
2026,1,January,"Providence - RI",145,139765.10
2026,1,January,"Reno - NV",2,1579.00
2026,1,January,"Rochester - NY",84,105580.78
2026,1,January,"Sioux Falls - SD",3,1971.00
2026,1,January,"South Bend - IN",3,2293.00
2026,1,January,"Spokane - WA",2,2349.88
2026,1,January,"Springfield - MA",13,13143.00
2026,1,January,"Syracuse - NY",56,50756.21
2026,1,January,"Virginia Beach - VA",59,50389.36
2026,1,January,"Westchester - NY",64,58548.05
2026,2,February,"Albany - NY",35,45206.98
2026,2,February,"Baton Rouge - LA",38,28249.74
2026,2,February,"Bloomington - IL",26,20154.55
2026,2,February,"Boston - MA",42,43425.85
2026,2,February,"Buffalo - NY",39,33842.01
2026,2,February,"Burlington - VT",2,2161.00
2026,2,February,"Chicago North - IL",50,49567.12
2026,2,February,"Chicago South - IL",63,47801.01
2026,2,February,"Corpus Christi - TX",47,32048.96
2026,2,February,"Dallas Fort Worth Northwest - TX",12,9291.68
2026,2,February,"DC West - DC",32,30321.98
2026,2,February,"Evansville - IN",1,904.00
2026,2,February,"Harrisburg - PA",83,74759.64
2026,2,February,"Hartford - CT",95,91009.82
2026,2,February,"Iowa City - IA",7,6228.00
2026,2,February,"Kennewick - WA",1,843.00
2026,2,February,"Lafayette - LA",33,23461.89
2026,2,February,"Lexington - KY",40,34347.48
2026,2,February,"Long Island - NY",98,94616.23
2026,2,February,"Lubbock - TX",42,33437.28
2026,2,February,"Manchester - NH",21,21541.10
2026,2,February,"McAllen - TX",55,43734.27
2026,2,February,"Midland - TX",70,58925.93
2026,2,February,"New Jersey Central - NJ",21,18861.22
2026,2,February,"Newport News - VA",36,29541.59
2026,2,February,"Northshore - LA",7,5839.85
2026,2,February,"Orchard Park - NY",67,61299.59
2026,2,February,"Orlando West - FL",19,14130.60
2026,2,February,"Oxford - CT",110,113454.54
2026,2,February,"Pensacola - FL",9,6308.13
2026,2,February,"Pittsburgh - PA",43,44838.51
2026,2,February,"Portland - ME",2,1731.00
2026,2,February,"Providence - RI",132,118910.94
2026,2,February,"Reno - NV",1,835.00
2026,2,February,"Rochester - NY",49,42485.63
2026,2,February,"Sioux Falls - SD",5,3805.00
2026,2,February,"South Bend - IN",3,2221.00
2026,2,February,"Spokane - WA",2,1130.72
2026,2,February,"Springfield - MA",8,6671.00
2026,2,February,"Syracuse - NY",52,55113.67
2026,2,February,"Virginia Beach - VA",52,45606.65
2026,2,February,"Westchester - NY",41,41761.21
2026,3,March,"Albany - NY",32,31242.81
2026,3,March,"Baton Rouge - LA",33,25980.65
2026,3,March,"Bloomington - IL",16,12153.60
2026,3,March,"Boston - MA",56,60293.09
2026,3,March,"Buffalo - NY",53,47059.42
2026,3,March,"Chicago North - IL",52,41800.97
2026,3,March,"Chicago South - IL",91,89485.19
2026,3,March,"Corpus Christi - TX",61,43353.28
2026,3,March,"Dallas Fort Worth Northwest - TX",30,15934.50
2026,3,March,"DC West - DC",22,17053.58
2026,3,March,"Evansville - IN",5,3857.00
2026,3,March,"Harrisburg - PA",103,107885.40
2026,3,March,"Hartford - CT",93,87224.53
2026,3,March,"Iowa City - IA",9,8405.00
2026,3,March,"Kennewick - WA",2,1700.00
2026,3,March,"Lafayette - LA",19,12815.83
2026,3,March,"Lexington - KY",81,76827.86
2026,3,March,"Long Island - NY",104,104386.85
2026,3,March,"Lubbock - TX",44,31654.15
2026,3,March,"Manchester - NH",25,25703.20
2026,3,March,"McAllen - TX",61,44872.71
2026,3,March,"Midland - TX",70,59723.10
2026,3,March,"New Jersey Central - NJ",22,17277.08
2026,3,March,"Newport News - VA",70,70832.75
2026,3,March,"Northshore - LA",11,10045.15
2026,3,March,"Orchard Park - NY",69,60957.30
2026,3,March,"Orlando West - FL",11,8020.28
2026,3,March,"Oxford - CT",111,123297.20
2026,3,March,"Pensacola - FL",4,2314.00
2026,3,March,"Pittsburgh - PA",33,29329.75
2026,3,March,"Portland - ME",7,6210.50
2026,3,March,"Providence - RI",129,124520.72
2026,3,March,"Reno - NV",5,3908.00
2026,3,March,"Rochester - NY",75,66929.13
2026,3,March,"Sioux Falls - SD",2,1662.00
2026,3,March,"South Bend - IN",4,3144.00
2026,3,March,"Spokane - WA",2,1668.00
2026,3,March,"Springfield - MA",8,7391.00
2026,3,March,"Syracuse - NY",58,53844.29
2026,3,March,"Virginia Beach - VA",45,46399.03
2026,3,March,"Westchester - NY",59,58207.46
2026,4,April,"Albany - NY",30,28174.35
2026,4,April,"Baton Rouge - LA",33,30711.51
2026,4,April,"Bloomington - IL",18,18369.06
2026,4,April,"Boston - MA",66,67930.07
2026,4,April,"Buffalo - NY",40,35991.63
2026,4,April,"Burlington - VT",1,275.00
2026,4,April,"Chicago North - IL",49,38546.41
2026,4,April,"Chicago South - IL",91,79542.47
2026,4,April,"Corpus Christi - TX",64,45122.01
2026,4,April,"Dallas Fort Worth Northwest - TX",31,18002.60
2026,4,April,"DC West - DC",22,14632.71
2026,4,April,"Harrisburg - PA",95,99193.89
2026,4,April,"Hartford - CT",106,98776.90
2026,4,April,"Iowa City - IA",9,36068.00
2026,4,April,"Kennewick - WA",4,3552.00
2026,4,April,"Lafayette - LA",20,15517.08
2026,4,April,"Lexington - KY",57,72843.27
2026,4,April,"Long Island - NY",99,95629.34
2026,4,April,"Lubbock - TX",48,40485.74
2026,4,April,"Manchester - NH",39,42325.56
2026,4,April,"McAllen - TX",54,41981.68
2026,4,April,"Midland - TX",88,73314.36
2026,4,April,"New Jersey Central - NJ",25,29058.12
2026,4,April,"Newport News - VA",61,60789.96
2026,4,April,"Northshore - LA",9,6776.45
2026,4,April,"Orchard Park - NY",65,57738.81
2026,4,April,"Orlando West - FL",19,23270.28
2026,4,April,"Oxford - CT",141,138461.71
2026,4,April,"Pensacola - FL",6,4614.25
2026,4,April,"Pittsburgh - PA",37,30889.09
2026,4,April,"Portland - ME",7,6008.00
2026,4,April,"Providence - RI",137,137064.39
2026,4,April,"Reno - NV",3,1451.00
2026,4,April,"Rochester - NY",70,62107.98
2026,4,April,"Sioux Falls - SD",6,4042.00
2026,4,April,"South Bend - IN",10,6855.00
2026,4,April,"Spokane - WA",1,872.00
2026,4,April,"Springfield - MA",11,9437.93
2026,4,April,"Syracuse - NY",54,53888.65
2026,4,April,"Virginia Beach - VA",41,44783.72
2026,4,April,"Westchester - NY",64,58414.26
2026,5,May,"Albany - NY",8,7515.75
2026,5,May,"Baton Rouge - LA",8,6476.78
2026,5,May,"Bloomington - IL",2,2201.52
2026,5,May,"Boston - MA",18,18021.24
2026,5,May,"Buffalo - NY",10,8938.43
2026,5,May,"Chicago North - IL",27,19369.49
2026,5,May,"Chicago South - IL",30,20679.15
2026,5,May,"Corpus Christi - TX",14,9587.55
2026,5,May,"Dallas Fort Worth Northwest - TX",11,5827.49
2026,5,May,"DC West - DC",6,4448.80
2026,5,May,"Harrisburg - PA",32,30301.33
2026,5,May,"Hartford - CT",26,24006.05
2026,5,May,"Iowa City - IA",2,1332.00
2026,5,May,"Kennewick - WA",1,504.00
2026,5,May,"Lafayette - LA",10,6742.00
2026,5,May,"Lexington - KY",17,12761.87
2026,5,May,"Long Island - NY",24,21506.52
2026,5,May,"Lubbock - TX",20,14417.84
2026,5,May,"Manchester - NH",14,38003.70
2026,5,May,"McAllen - TX",12,8907.40
2026,5,May,"Midland - TX",23,19400.48
2026,5,May,"New Jersey Central - NJ",10,9065.02
2026,5,May,"Newport News - VA",12,9834.06
2026,5,May,"Northshore - LA",4,2402.00
2026,5,May,"Orchard Park - NY",14,13933.34
2026,5,May,"Orlando West - FL",8,4488.00
2026,5,May,"Oxford - CT",51,51668.36
2026,5,May,"Pensacola - FL",4,2145.00
2026,5,May,"Pittsburgh - PA",19,14372.65
2026,5,May,"Portland - ME",3,2036.00
2026,5,May,"Providence - RI",44,39130.82
2026,5,May,"Reno - NV",2,1669.00
2026,5,May,"Rochester - NY",12,11759.76
2026,5,May,"Sioux Falls - SD",2,1758.00
2026,5,May,"South Bend - IN",1,788.00
2026,5,May,"Springfield - MA",5,3228.00
2026,5,May,"Syracuse - NY",14,11755.00
2026,5,May,"Virginia Beach - VA",13,11023.79
2026,5,May,"Westchester - NY",27,25298.05
